epoch_idx	precision@5	recall@5	ndcg@5	precision@10	recall@10	ndcg@10	precision@15	recall@15	ndcg@15	precision@20	recall@20	ndcg@20	precision@25	recall@25	ndcg@25
10.0	0.02212647907435894	0.05247478187084198	0.047385066447986804	0.025767896324396133	0.12133340537548065	0.07371795334263569	0.021023860201239586	0.14589916169643402	0.08141626072175298	0.029840167611837387	0.2795725464820862	0.11928208801664296	0.029331477358937263	0.34515443444252014	0.1365092680015103
20.0	0.06134815886616707	0.1518438458442688	0.12181301766984781	0.04950660467147827	0.23960843682289124	0.15287603418272838	0.04416029527783394	0.3144184350967407	0.17739257852818488	0.03786657750606537	0.3570263087749481	0.1895934964748338	0.03490757569670677	0.40928250551223755	0.20368948679703067
30.0	0.0698818638920784	0.17312003672122955	0.1397132807697466	0.05671994388103485	0.2722732722759247	0.17658994668146755	0.05349085479974747	0.379976749420166	0.2110499518285282	0.045559417456388474	0.43027982115745544	0.22558814004845312	0.040867265313863754	0.4791565239429474	0.23858626214076156
40.0	0.08856151252985	0.2189720869064331	0.18785550268937018	0.06619875133037567	0.3172145187854767	0.222901942311444	0.057836465537548065	0.4111849069595337	0.2530815379981084	0.05171647667884827	0.48890984058380127	0.27516273684598347	0.04687143862247467	0.5498737692832947	0.2914928270855854
50.0	0.09175817668437958	0.2262759655714035	0.19419649569130915	0.07580264657735825	0.3632403016090393	0.24541734092005682	0.06031966954469681	0.4292600452899933	0.26620745437147353	0.05783877894282341	0.546074390411377	0.29967620036362297	0.05178596079349518	0.6085272431373596	0.316479800888005
60.0	0.09342600405216217	0.23033936321735382	0.1982722375030137	0.07835997641086578	0.37424013018608093	0.25190234904804787	0.06804725527763367	0.48507562279701233	0.28690795505745487	0.06102154403924942	0.5762270092964172	0.31301420012705977	0.05350938066840172	0.6316832900047302	0.32757940646274414
70.0	0.09506601840257645	0.23339073359966278	0.20003254348883792	0.0812508761882782	0.388932466506958	0.25734629173632284	0.07290248572826385	0.5204936861991882	0.2993281828627555	0.06177206709980965	0.5835418105125427	0.3175348858043258	0.05374843627214432	0.6347150206565857	0.33105219352579673
80.0	0.09687282890081406	0.23830780386924744	0.2023662835658809	0.08583739399909973	0.41276806592941284	0.2662936334207792	0.07365300506353378	0.5253176093101501	0.30234860367108657	0.06266852468252182	0.5924080610275269	0.32169031828022254	0.05391521751880646	0.6363676190376282	0.3333631999981294
90.0	0.0977623388171196	0.23963984847068787	0.20331182577889131	0.08644892275333405	0.41739892959594727	0.26842039243355414	0.07440352439880371	0.530505895614624	0.3048958725737613	0.0637456625699997	0.6034834384918213	0.32583495323248984	0.0539652518928051	0.6368809342384338	0.3347608032922914
100.0	0.09792912006378174	0.23999080061912537	0.2042987370240341	0.08701877295970917	0.4212154448032379	0.27068136683299887	0.07449618726968765	0.5312959551811218	0.3062065525131598	0.06391939520835876	0.6052791476249695	0.327481703187084	0.054426684975624084	0.6414698958396912	0.33721469939478776
110.0	0.09806809574365616	0.24018602073192596	0.20466112787086152	0.08699096739292145	0.42101722955703735	0.2710418376094311	0.07464442402124405	0.5323272347450256	0.3069483534212382	0.06432244926691055	0.609795093536377	0.3291627775536777	0.05478248745203018	0.6447938680648804	0.33866642539371883
120.0	0.09798470884561539	0.24005281925201416	0.20457889322667078	0.0870465636253357	0.4209951162338257	0.271072301214928	0.07494094222784042	0.5350204110145569	0.30774907663998474	0.06439889222383499	0.6103232502937317	0.3294285830653014	0.05521056056022644	0.6496612429618835	0.3400624074940369
130.0	0.09790132194757462	0.24004706740379333	0.20454511768862524	0.0869353711605072	0.42076149582862854	0.2711454412356087	0.07507991790771484	0.5369256734848022	0.3084253413519936	0.06451007723808289	0.6108150482177734	0.3298145291602781	0.055588603019714355	0.6531639695167542	0.3413023354170061
140.0	0.09973593056201935	0.24481002986431122	0.20704695699051293	0.08700487017631531	0.42101773619651794	0.27172400567835897	0.07517258077859879	0.5382273197174072	0.3092563442694338	0.06473245471715927	0.6127116084098816	0.3308619387591204	0.056450314819812775	0.6620432138442993	0.3442535068829422
150.0	0.1029047966003418	0.2519165575504303	0.21083823605552704	0.0870465636253357	0.42106080055236816	0.27271925258533025	0.07533936202526093	0.5394499897956848	0.31061030393297334	0.06482280045747757	0.6131725907325745	0.3320181614084688	0.05646698921918869	0.6615207195281982	0.345195797505822
160.0	0.1036275252699852	0.253740131855011	0.21172334809675733	0.08703266829252243	0.4210260510444641	0.27287512748219794	0.0754227563738823	0.5398014187812805	0.3109163914928296	0.06483669579029083	0.6130329966545105	0.33218769310611496	0.056494783610105515	0.6620324850082397	0.3455100123316548
170.0	0.10368312150239944	0.25385594367980957	0.21178154677713354	0.0870465636253357	0.42106541991233826	0.2728930303394875	0.07540421187877655	0.5395079851150513	0.3108526511692312	0.06502433121204376	0.614085853099823	0.3325554233934577	0.05653925985097885	0.6624191999435425	0.3456787537013094
180.0	0.10384990274906158	0.25428515672683716	0.21200972607657345	0.08706047385931015	0.42094266414642334	0.27316021500573573	0.07539495080709457	0.5395728349685669	0.3111502692578373	0.06532314419746399	0.6162524223327637	0.33351388571163604	0.05658373981714249	0.6629821062088013	0.3461427897389725
190.0	0.10384990274906158	0.25428515672683716	0.21200972607657345	0.0871160626411438	0.4212484061717987	0.27330283858918614	0.0754227563738823	0.539958119392395	0.31129967010723353	0.06533009558916092	0.6161836981773376	0.3335655792875054	0.05664489045739174	0.6634166240692139	0.3463329642940446
200.0	0.10390549153089523	0.2544565498828888	0.2120814647694106	0.08719944953918457	0.42185071110725403	0.2736555054389552	0.07558953762054443	0.5412724018096924	0.3118565337977447	0.0653717890381813	0.6165465116500854	0.33386396251119477	0.05670604482293129	0.6639242172241211	0.34669123359581444
210.0	0.10387769341468811	0.25442877411842346	0.21206322917837345	0.08721335232257843	0.4217696189880371	0.2736569402075245	0.07557100802659988	0.5413632392883301	0.3118869685445438	0.06534399092197418	0.6165255308151245	0.3338665957882591	0.05673940107226372	0.664029598236084	0.34677075092483856
220.0	0.10387769341468811	0.25442877411842346	0.21206322917837345	0.08719944953918457	0.4216267764568329	0.2736171802575238	0.07545981556177139	0.5410860180854797	0.31175119392995315	0.06542737782001495	0.6178798675537109	0.3341863651393076	0.056750521063804626	0.6640899181365967	0.346801033821405
230.0	0.10387769341468811	0.25442877411842346	0.21206322917837345	0.0872272476553917	0.4218352735042572	0.2736749945346526	0.07541348785161972	0.541114866733551	0.3117128056096768	0.06552467495203018	0.6185951232910156	0.33438978651442686	0.05677831545472145	0.6641605496406555	0.34683959910776585
240.0	0.10387769341468811	0.25442877411842346	0.21206322917837345	0.0872272476553917	0.4218352735042572	0.2736749945346526	0.07545054703950882	0.5413117408752441	0.311781581431861	0.06558027118444443	0.6190398931503296	0.3345268762157745	0.05681167542934418	0.6643661856651306	0.34691879288803734
250.0	0.10387769341468811	0.25442877411842346	0.21206322917837345	0.0872272476553917	0.4218352735042572	0.2736749945346526	0.07543202489614487	0.541080117225647	0.3117226699788359	0.06564975529909134	0.6195291876792908	0.3346775743831475	0.056845031678676605	0.6648711562156677	0.34705507036498934
260.0	0.10387769341468811	0.25442877411842346	0.21206322917837345	0.0872272476553917	0.4218352735042572	0.2736749945346526	0.07537642121315002	0.5408321619033813	0.311634009085317	0.06565670669078827	0.6195986866950989	0.33469505264625526	0.05688394606113434	0.6655776500701904	0.347215620378466
270.0	0.10387769341468811	0.25442877411842346	0.21206322917837345	0.08718555420637131	0.4216221272945404	0.27360298826332885	0.0753856897354126	0.5407418012619019	0.31161926635801585	0.06564976274967194	0.6195709705352783	0.3346824061982917	0.05689506232738495	0.6657282710075378	0.34725255104545355
280.0	0.10387769341468811	0.25442877411842346	0.21206322917837345	0.08715776354074478	0.4214136600494385	0.2735396417436796	0.0753856897354126	0.5411557555198669	0.31169321879041045	0.06565670669078827	0.619635820388794	0.3346892935889516	0.05696734040975571	0.6664367914199829	0.34743894508963313
290.0	0.10387769341468811	0.25442877411842346	0.21206322917837345	0.08712995797395706	0.4212237000465393	0.27347658921982043	0.07524669915437698	0.5402556657791138	0.31140660093617434	0.065642811357975	0.6193740963935852	0.33460536529335955	0.057034049183130264	0.6671238541603088	0.34759779845220046
300.0	0.10387769341468811	0.25442877411842346	0.21206322917837345	0.08710216730833054	0.42088782787323	0.27337920184249015	0.07525597512722015	0.540337324142456	0.3114162489210558	0.06567060947418213	0.6196184158325195	0.3346497930283074	0.05710076540708542	0.6675732135772705	0.3477199799337757
